,timestamp,SOSC Position
509,2020-07-02 09:00:00,0.0
510,2020-07-02 10:00:00,0.0
511,2020-07-02 11:00:00,0.0
512,2020-07-02 12:00:00,0.0
513,2020-07-02 13:00:00,0.0
514,2020-07-02 14:00:00,-1.0
515,2020-07-02 15:00:00,-1.0
516,2020-07-02 16:00:00,-1.0
517,2020-07-02 17:00:00,0.0
518,2020-07-02 18:00:00,0.0
519,2020-07-02 19:00:00,0.0
520,2020-07-02 20:00:00,0.0
521,2020-07-02 21:00:00,0.0
522,2020-07-02 22:00:00,0.0
523,2020-07-02 23:00:00,0.0
524,2020-07-03 00:00:00,-1.0
525,2020-07-03 01:00:00,0.0
526,2020-07-03 02:00:00,0.0
527,2020-07-03 03:00:00,0.0
528,2020-07-03 04:00:00,0.0
529,2020-07-03 05:00:00,0.0
530,2020-07-03 06:00:00,0.0
531,2020-07-03 07:00:00,0.0
532,2020-07-03 08:00:00,-1.0
533,2020-07-03 09:00:00,-1.0
534,2020-07-03 10:00:00,-1.0
535,2020-07-03 11:00:00,0.0
536,2020-07-03 12:00:00,-1.0
537,2020-07-03 13:00:00,0.0
538,2020-07-03 14:00:00,-1.0
539,2020-07-03 15:00:00,-1.0
540,2020-07-03 16:00:00,-1.0
541,2020-07-03 17:00:00,-1.0
542,2020-07-03 18:00:00,-1.0
543,2020-07-03 19:00:00,0.0
544,2020-07-03 20:00:00,0.0
545,2020-07-03 21:00:00,0.0
546,2020-07-03 22:00:00,1.0
547,2020-07-03 23:00:00,0.0
548,2020-07-04 00:00:00,1.0
549,2020-07-04 01:00:00,0.0
550,2020-07-04 02:00:00,0.0
551,2020-07-04 03:00:00,0.0
552,2020-07-04 04:00:00,0.0
553,2020-07-04 05:00:00,0.0
554,2020-07-04 06:00:00,0.0
555,2020-07-04 07:00:00,0.0
556,2020-07-04 08:00:00,0.0
557,2020-07-04 09:00:00,0.0
558,2020-07-04 10:00:00,0.0
559,2020-07-04 11:00:00,0.0
560,2020-07-04 12:00:00,0.0
561,2020-07-04 13:00:00,0.0
562,2020-07-04 14:00:00,0.0
563,2020-07-04 15:00:00,0.0
564,2020-07-04 16:00:00,0.0
565,2020-07-04 17:00:00,0.0
566,2020-07-04 18:00:00,0.0
567,2020-07-04 19:00:00,0.0
568,2020-07-04 20:00:00,-1.0
569,2020-07-04 21:00:00,-1.0
570,2020-07-04 22:00:00,-1.0
571,2020-07-04 23:00:00,0.0
572,2020-07-05 00:00:00,0.0
573,2020-07-05 01:00:00,0.0
574,2020-07-05 02:00:00,0.0
575,2020-07-05 03:00:00,0.0
576,2020-07-05 04:00:00,0.0
577,2020-07-05 05:00:00,0.0
578,2020-07-05 06:00:00,0.0
579,2020-07-05 07:00:00,0.0
580,2020-07-05 08:00:00,0.0
581,2020-07-05 09:00:00,0.0
582,2020-07-05 10:00:00,0.0
583,2020-07-05 11:00:00,1.0
584,2020-07-05 12:00:00,1.0
585,2020-07-05 13:00:00,1.0
586,2020-07-05 14:00:00,1.0
587,2020-07-05 15:00:00,1.0
588,2020-07-05 16:00:00,0.0
589,2020-07-05 17:00:00,0.0
590,2020-07-05 18:00:00,1.0
591,2020-07-05 19:00:00,1.0
592,2020-07-05 20:00:00,0.0
593,2020-07-05 21:00:00,0.0
594,2020-07-05 22:00:00,0.0
595,2020-07-05 23:00:00,0.0
596,2020-07-06 00:00:00,0.0
597,2020-07-06 01:00:00,0.0
598,2020-07-06 02:00:00,0.0
599,2020-07-06 03:00:00,-1.0
600,2020-07-06 04:00:00,0.0
601,2020-07-06 05:00:00,0.0
602,2020-07-06 06:00:00,-1.0
603,2020-07-06 07:00:00,-1.0
604,2020-07-06 08:00:00,-1.0
605,2020-07-06 09:00:00,-1.0
606,2020-07-06 10:00:00,-1.0
607,2020-07-06 11:00:00,-1.0
608,2020-07-06 12:00:00,-1.0
609,2020-07-06 13:00:00,-1.0
610,2020-07-06 14:00:00,-1.0
611,2020-07-06 15:00:00,1.0
612,2020-07-06 16:00:00,1.0
613,2020-07-06 17:00:00,1.0
614,2020-07-06 18:00:00,1.0
615,2020-07-06 19:00:00,1.0
616,2020-07-06 20:00:00,1.0
617,2020-07-06 21:00:00,0.0
618,2020-07-06 22:00:00,0.0
619,2020-07-06 23:00:00,0.0
620,2020-07-07 00:00:00,0.0
621,2020-07-07 01:00:00,0.0
622,2020-07-07 02:00:00,0.0
623,2020-07-07 03:00:00,-1.0
624,2020-07-07 04:00:00,-1.0
625,2020-07-07 05:00:00,0.0
626,2020-07-07 06:00:00,0.0
627,2020-07-07 07:00:00,-1.0
628,2020-07-07 08:00:00,0.0
629,2020-07-07 09:00:00,0.0
630,2020-07-07 10:00:00,0.0
631,2020-07-07 11:00:00,0.0
632,2020-07-07 12:00:00,0.0
633,2020-07-07 13:00:00,0.0
634,2020-07-07 14:00:00,0.0
635,2020-07-07 15:00:00,0.0
636,2020-07-07 16:00:00,0.0
637,2020-07-07 17:00:00,0.0
638,2020-07-07 18:00:00,0.0
639,2020-07-07 19:00:00,0.0
640,2020-07-07 20:00:00,0.0
641,2020-07-07 21:00:00,0.0
642,2020-07-07 22:00:00,0.0
643,2020-07-07 23:00:00,0.0
644,2020-07-08 00:00:00,0.0
645,2020-07-08 01:00:00,0.0
646,2020-07-08 02:00:00,0.0
647,2020-07-08 03:00:00,-1.0
648,2020-07-08 04:00:00,-1.0
649,2020-07-08 05:00:00,0.0
650,2020-07-08 06:00:00,0.0
651,2020-07-08 07:00:00,-1.0
652,2020-07-08 08:00:00,-1.0
653,2020-07-08 09:00:00,-1.0
654,2020-07-08 10:00:00,0.0
655,2020-07-08 11:00:00,0.0
656,2020-07-08 12:00:00,0.0
657,2020-07-08 13:00:00,0.0
658,2020-07-08 14:00:00,0.0
659,2020-07-08 15:00:00,0.0
660,2020-07-08 16:00:00,0.0
661,2020-07-08 17:00:00,0.0
662,2020-07-08 18:00:00,0.0
663,2020-07-08 19:00:00,0.0
664,2020-07-08 20:00:00,0.0
665,2020-07-08 21:00:00,0.0
666,2020-07-08 22:00:00,0.0
667,2020-07-08 23:00:00,0.0
668,2020-07-09 00:00:00,-1.0
669,2020-07-09 01:00:00,-1.0
670,2020-07-09 02:00:00,-1.0
671,2020-07-09 03:00:00,0.0
672,2020-07-09 04:00:00,0.0
673,2020-07-09 05:00:00,0.0
674,2020-07-09 06:00:00,0.0
675,2020-07-09 07:00:00,0.0
676,2020-07-09 08:00:00,0.0
677,2020-07-09 09:00:00,0.0
678,2020-07-09 10:00:00,0.0
679,2020-07-09 11:00:00,0.0
680,2020-07-09 12:00:00,0.0
681,2020-07-09 13:00:00,0.0
682,2020-07-09 14:00:00,0.0
683,2020-07-09 15:00:00,0.0
684,2020-07-09 16:00:00,0.0
685,2020-07-09 17:00:00,0.0
686,2020-07-09 18:00:00,0.0
687,2020-07-09 19:00:00,0.0
688,2020-07-09 20:00:00,0.0
689,2020-07-09 21:00:00,0.0
690,2020-07-09 22:00:00,0.0
691,2020-07-09 23:00:00,0.0
692,2020-07-10 00:00:00,-1.0
693,2020-07-10 01:00:00,-1.0
694,2020-07-10 02:00:00,-1.0
695,2020-07-10 03:00:00,-1.0
